code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Central Africa,28875.79,642210.00,27104.52,23.69,0,0,0,0,41.9,35.04,48.77,8.39,100.00,23.36,79.98,73.08,77.06,77.07,97.77,54.55,37.44,8.392069096,45.00561167,0,1.724137931,0,NA,100,86.50755512,77.8049444,66.69801361,75.86876797,46.2,1,NA,100,100,100,8.25322487,100,82.1428,72.00622084,100,95.549461,100,100,9.090909091,23.90024306,0,100,2.0,1,169,51,0,43,0,NA,8.000296,118.82,46.2,1,NA,0.036606,0.082173,0.205317,0,0,10,100,0.218845,0.955357,-0.9,0.034577,4.450539,0.0038,0,2,23.534192,0,0,847.0,1,5.129898715,51,43,NA,2.079478541,4.785990617,-3.307543118,-2.498928498,-1.583200153,0,0,10,100,0.197903689,0.955357,-0.9,0.034577,4.450539,0.003792798,0,2,3.200067736,0,6.741657161,5.129898715,2.079478541,4.785990617,-3.307543118,-2.498928498,-1.583200153,0,0.197903689,0.003792798,3.200067736,0,6.741657161,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
300,GRC,Greece,Europe,Western Europe,26928.23,11193366.00,131890.98,84.87,0,0,0,0,60.9,86.60,35.13,82.81,81.90,98.88,38.03,78.44,35.67,100.00,77.56,67.73,32.34,82.80708734,97.75533109,0,100,0,94.73684211,69.06287838,37.02882133,40.07226305,44.02945324,32.97355307,77.11127494,0,77.11127494,100,59.55285507,37.905,16.88579238,50,100,100,95.21296579,59.902003,100,0,95.45454545,48.6,1,27.42872627,4.654989164,0,17,98,0,100,0,5,35.969059,593311,77.11127494,0,77.11127494,4.267558,2.949942,1.606159,0,4.45,3.7905,50,0.499158,1.041176,0.8,-0.001631,40.097997,8.417,0.33,21,12.0,1,165.42642,749.375,0,2.833213344,98,100,5,3.582659097,13.29347568,1.451041767,1.081785509,0.473845614,0,1.695615609,3.7905,50,0.404903617,1.041176,0.8,-0.001631,40.097997,2.242516567,0.27779304,21,2.567015606,5.11455329,6.619239526,2.833213344,3.582659097,13.29347568,1.451041767,1.081785509,0.473845614,1.695615609,0.404903617,2.242516567,2.567015606,5.11455329,6.619239526,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
308,GRD,Grenada,Latin America and Caribbean,Caribbean,7723.71,105668.00,325.16,324.97,0,0,0,1,NA,73.62,NA,63.34,74.67,93.14,55.09,NA,22.04,100.00,77.82,40.00,73.60,63.34138327,96.63299663,0,89.65517241,0,49.47368421,99.86442951,48.735414,45.82538918,38.49902875,100,46.4,1,NA,NA,NA,18.996,0.174496106,50,NA,100,59.72258095,95.909567,NA,100,0,96.3,1,100,1.9,1,31,97,0,94,0,48,20.051506,0,46.4,1,NA,1.384263,1.708869,2.653026,NA,NA,1.8996,50,0.004193,NA,0,-0.013723,4.090433,NA,0,0,2.9,1,0,850.0,1,3.433987204,97,94,48,2.998304263,0,0.325167868,0.535831748,0.975700875,NA,NA,1.8996,50,0.004184234,NA,0,-0.013723,4.090433,NA,0,0,1.348257027,0,6.745222793,3.433987204,2.998304263,0,0.325167868,0.535831748,0.975700875,NA,0.004184234,NA,1.348257027,0,6.745222793,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
304,GRL,Greenland,North America,Arctic,NA,56756.88,378569.54,0.15,0,0,0,0,NA,NA,NA,NA,94.74,NA,60.61,74.44,93.80,100.00,69.37,40.00,NA,NA,NA,0,NA,0,94.73684211,NA,63.5551589,34.36139506,38.64046574,100,48.9,1,NA,NA,100,100,75.20349046,NA,NA,100,63.83162319,74.907442,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,5,NA,0,48.9,1,NA,0.332834,5.071969,2.619193,NA,0,10,NA,5.06965,NA,0,-0.012323,25.092558,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,5,NA,0,-1.100111412,1.623729105,0.962866255,NA,0,10,NA,1.803300943,NA,0,-0.012323,25.092558,NA,0,0,NA,NA,NA,NA,NA,0,-1.100111412,1.623729105,0.962866255,0,1.803300943,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
320,GTM,Guatemala,Latin America and Caribbean,Meso America,4333.36,13348221.73,108523.47,123.00,0,0,0,0,54.0,56.38,51.56,51.27,35.42,87.57,43.85,79.94,48.35,66.95,81.83,52.27,54.99,51.2663126,82.04264871,0,93.10344828,0,30.50526316,40.33802428,54.14070477,43.492514,34.47959038,22.72759628,59.88068784,0,59.88068784,100,100,90.894,11.59548386,0,74.3336,59.56454121,85.86782972,77.782814,100,100,4.545454545,70.00818867,0,59.13935108,20.81503176,0,45,84,0,96,0,66.02,62.029846,4527020.16,59.88068784,0,59.88068784,0.823096,2.132328,3.820734,0,0,9.0894,0,0.320549,0.935834,-1.3,-0.004815,22.217186,1.446,0,1,6.539974,0,85.578876,360.5422,0,3.80666249,84,96,66.02,4.127615656,15.3255747,-0.194682439,0.757214341,1.340442551,0,0,9.0894,0,0.278047559,0.935834,-1.3,-0.004815,22.217186,0.894454037,0,1,2.020218734,4.46105586,5.88760901,3.80666249,4.127615656,15.3255747,-0.194682439,0.757214341,1.340442551,0,0.278047559,0.894454037,2.020218734,4.46105586,5.88760901,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
254,GUF,French Guiana,Latin America and Caribbean,South America,NA,NA,83416.95,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,65.47,NA,44.31,100.00,67.79,40.00,NA,NA,NA,0,NA,0,NA,NA,61.08118967,59.60063637,49.97525619,100,NA,0,NA,NA,100,58.227,2.540801245,NA,100,100,62.99513959,72.586256,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0.422241,0.462367,0.936409,NA,0,5.8227,NA,0.06282,1,0,-0.012608,27.413744,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,-0.862179038,-0.771396331,-0.065702932,NA,0,5.8227,NA,0.060925753,1,0,-0.012608,27.413744,NA,0,0,NA,NA,NA,NA,NA,0,-0.862179038,-0.771396331,-0.065702932,0,0.060925753,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
316,GUM,Guam,East Asia and the Pacific,South Pacific,NA,173231.98,546.07,317.23,0,0,0,1,NA,NA,NA,NA,NA,99.44,53.92,NA,75.21,100.00,97.36,40.00,NA,NA,98.87766554,0,100,0,NA,NA,54.81887265,26.24296564,32.84836615,100,48.3,1,NA,NA,NA,100,0.835318066,NA,NA,100,100,94.726084,NA,100,0,NA,0,NA,NA,0,NA,99,0,100,0,NA,NA,0,48.3,1,NA,0.771125,10.9588,4.430299,NA,NA,10,NA,0.020232,NA,0,0.011985,5.273916,NA,0,0,NA,0,NA,NA,0,NA,99,100,NA,NA,0,-0.259904791,2.394142786,1.488467076,NA,NA,10,NA,0.020030052,NA,0,0.011985,5.273916,NA,0,0,NA,NA,NA,NA,NA,0,-0.259904791,2.394142786,1.488467076,NA,0.020030052,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
328,GUY,Guyana,Latin America and Caribbean,South America,2277.72,764100.00,210632.19,3.63,0,0,0,0,59.2,66.40,52.09,49.18,83.95,83.30,63.06,71.40,23.16,100.00,35.55,56.82,59.46,49.17519673,78.67564534,0,87.93103448,0,90.12631579,77.78170018,63.3362371,48.63313183,39.72430875,100,42.8,1,NA,100,100,30.879,0,NA,NA,100,71.10169293,0,100,100,13.63636364,67.99448763,0,100,1.8,1,48,81,0,93,0,9.38,30.485436,0,42.8,1,NA,0.339916,1.30916,2.373851,0,0,3.0879,NA,0,NA,0,-0.009846,100,0.66,0,3,6.93868,0,0,851.3,1,3.871201011,81,93,9.38,3.417249061,0,-1.079056751,0.26938571,0.864513531,0,0,3.0879,NA,0,NA,0,-0.009846,100,0.506817602,0,3,2.071747015,0,6.746727329,3.871201011,3.417249061,0,-1.079056751,0.26938571,0.864513531,0,0,0.506817602,2.071747015,0,6.746727329,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
344,HKG,Hong Kong,East Asia and the Pacific,Northeast Asia,39957.69,6925900.00,1053.71,6572.87,0,0,0,1,NA,NA,NA,NA,NA,100.00,8.16,NA,75.00,NA,35.25,40.00,NA,NA,100.0,1,100.0,1,NA,NA,0,0,1.089502922,47.86368115,96.57317526,0,96.57317526,NA,NA,100,0,NA,NA,NA,70.49120665,0,NA,100,0,NA,0,NA,3.919885388,0,NA,100.0,1,100.0,1,NA,NA,30954,96.57317526,0,96.57317526,241.82264,353.009951,79.07583,NA,NA,10,NA,0,NA,NA,-0.010054,100,NA,0,0,NA,0,NA,774.7347,0,NA,100,100,NA,NA,10.34028982,5.012264458,4.884518537,4.370407266,NA,NA,10,NA,0,NA,NA,-0.010054,100,NA,0,0,NA,NA,6.652520648,NA,NA,10.34028982,5.488204565,5.866496246,4.370407266,NA,0,NA,NA,NA,6.652520648,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
340,HND,Honduras,Latin America and Caribbean,Meso America,3584.93,7103785.59,112078.10,63.38,0,0,0,0,49.9,58.04,41.70,56.74,51.55,67.13,55.89,67.74,62.25,30.60,82.01,52.27,47.56,56.74456327,61.84062851,0,72.4137931,0,43.53684211,59.56758862,63.49193401,48.03794684,41.73052815,55.08549915,49.7,1,NA,100,71.44804716,97.473,21.91154354,32.142857,57.616,3.576982893,72.72769964,91.285445,100,100,4.545454545,62.42874228,0,47.92039658,17.46378888,0,38,66,0,84,0,53.64,43.068849,7389.67,49.7,1,NA,0.334864,1.385231,1.97874,0,2.31,9.7473,32.142857,0.691162,0.89404,-3.1,-0.009292,8.714555,0.719,0,1,8.15379,0,108.099226,419.6132,0,3.63758616,66,84,53.64,3.762799975,8.907973673,-1.0940308,0.325866913,0.682460279,0,1.196948189,9.7473,32.142857,0.525415867,0.89404,-3.1,-0.009292,8.714555,0.541742726,0,1,2.214168001,4.692257798,6.039333335,3.63758616,3.762799975,8.907973673,-1.0940308,0.325866913,0.682460279,1.196948189,0.525415867,0.541742726,2.214168001,4.692257798,6.039333335,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
191,HRV,Croatia,Eastern Europe and Central Asia,Central Europe,16814.92,4435982.00,56405.68,78.64,0,0,0,0,68.7,82.47,54.83,74.45,82.39,98.58,44.37,96.25,67.65,100.00,80.51,97.27,39.88,74.4531534,98.87766554,0,98.27586207,0,87.02105263,77.76682048,49.36507948,47.8205763,40.61343456,29.71836922,92.49852827,0,92.49852827,NA,100,77.325,38.64147051,NA,100,100,100,61.02913,NA,100,95.45454545,53.4,1,33.29048535,19.37008211,0,22,99,0,99,0,12.33,30.494043,1131530,92.49852827,0,92.49852827,1.302923,1.414102,2.189844,NA,0,7.7325,NA,1.525861,1.04142,0.1,0.010108,38.97087,NA,0,21,10.5,1,146.48895,384.917,0,3.091042453,99,99,12.33,3.417531353,13.93908214,0.264610202,0.346494701,0.783830308,NA,0,7.7325,NA,0.926581995,1.04142,0.1,0.010108,38.97087,NA,0,21,2.444237942,4.993753258,5.953027727,3.091042453,3.417531353,13.93908214,0.264610202,0.346494701,0.783830308,0,0.926581995,NA,2.444237942,4.993753258,5.953027727,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
332,HTI,Haiti,Latin America and Caribbean,Caribbean,1092.92,9611553.97,27229.68,352.98,0,0,0,1,39.5,28.06,50.93,29.54,34.82,18.34,68.69,64.24,3.14,82.89,79.72,50.00,58.37,29.53576006,9.090909091,0,27.5862069,0,2.063157895,67.57056539,71.18279764,54.01297439,44.56210044,100,39.7,1,NA,100,77.57710555,2.7,0,7.142857,87.5532,78.22706065,86.58984714,72.853455,100,100,0,84.5,1,51.31092382,13.093286,0,88,19,0,58,0,93.04,37.001952,0,39.7,1,NA,0.159822,0.785728,1.530372,0,1.56,0.27,7.142857,0,0.968883,-0.7,-0.004569,27.146545,6.628,0,0,4.2,1,100.736414,511.4264,0,4.477336814,19,58,93.04,3.610970668,0,-1.833694583,-0.241144602,0.425510843,0,0.940007258,0.27,7.142857,0,0.968883,-0.7,-0.004569,27.146545,2.031825688,0,0,1.648665356,4.622385292,6.237203685,4.477336814,3.610970668,0,-1.833694583,-0.241144602,0.425510843,0.940007258,0,2.031825688,1.648665356,4.622385292,6.237203685,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
348,HUN,Hungary,Europe,Central Europe,17900.46,10055780.00,92046.39,109.25,1,0,0,0,69.1,82.66,55.57,66.64,97.37,100.00,51.81,67.66,49.97,100.00,NA,82.48,51.34,66.63924946,100,0,100,0,94.73684211,100,51.39280433,44.10088764,42.62500229,69.92754237,73.97413838,0,73.97413838,100,22.70730887,49.972,NA,NA,100,100,NA,NA,100,49.16755294,95.45454545,59.2,1,65.11816253,21.79888391,0,28,100,0,100,0,5,18.636406,388.29,73.97413838,0,73.97413838,1.072074,2.012709,1.824474,0,24.54,4.9972,NA,NA,1.036397,0.7,NA,NA,2.355,0.141209,21,8.9,1,75.542305,344.835,0,3.33220451,100,100,5,2.92511698,5.964324567,0.06959509,0.699481576,0.601291726,0,3.240245851,4.9972,NA,NA,1.036397,0.7,NA,NA,1.21045177,0.141209,21,2.296123965,4.337843595,5.843066042,3.33220451,2.92511698,5.964324567,0.06959509,0.699481576,0.601291726,3.240245851,NA,1.21045177,2.296123965,4.337843595,5.843066042,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
360,IDN,Indonesia,East Asia and the Pacific,South East Asia,3504.21,225630065.48,1897811.61,118.89,0,0,0,0,44.6,44.59,44.64,45.36,31.81,55.82,41.56,79.91,63.19,18.90,70.41,86.70,49.24,45.35890266,46.12794613,0,65.51724138,0,38.56842105,25.0610981,51.94364706,46.7353216,31.70573821,15.08945089,62.19592318,0,62.19592318,100,95.2566198,100,29.42981373,23.333333,0,37.79160187,100,40.824189,100,70.82173117,90.90909091,55.70985056,0,79.10879647,6.414009395,0,54,52,0,80,0,58.36,82.884117,20592999.68,62.19592318,0,62.19592318,1.016757,1.5675,4.914324,0,0.22,10,23.333333,1.025256,0.650212,-2,0.005915,59.175811,2.66,0.0810552,20,9.870978,0,56.370054,692.0108,0,3.988984047,52,80,58.36,4.417443452,16.8404618,0.01661815,0.449481994,1.592154206,0,0.198850859,10,23.333333,0.705696112,0.75,-2,0.005915,59.175811,1.297463147,0.0810552,20,2.386096669,4.04952246,6.539601562,3.988984047,4.417443452,16.8404618,0.01661815,0.449481994,1.592154206,0.198850859,0.705696112,1.297463147,2.386096669,4.04952246,6.539601562,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
833,IMN,Isle of Man,Europe,Western Europe,NA,80556.00, ,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.00,100.00,NA,40.00,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,42.7,1,NA,NA,NA,0,0,NA,NA,100,NA,NA,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,42.7,1,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
356,IND,India,South Asia,South Asia,2600.13,1124786997.10,3208099.12,350.61,0,0,0,1,48.3,41.59,55.10,39.35,37.55,50.11,37.08,68.35,38.65,100.00,85.95,35.68,60.25,39.3516435,19.19191919,0,81.03448276,0,37.16842105,37.94126505,43.56980575,46.44931063,36.65247173,8.647540231,78.93746215,0,78.93746215,100,15.51336849,45.235,17.45367481,46.666667,100,NA,100,71.905493,55.09474931,59.47997833,13.63636364,100,0,40.98602896,0,0,65,28,0,89,0,59.69,64.915474,73890698.24,78.93746215,0,78.93746215,2.27497,1.610627,3.136996,0,33.53,4.5235,46.666667,0.519712,1.007722,NA,0.001288,28.094507,29.7,0.1125618,3,1.727013,0,124.85901,927.5136,0,4.17438727,28,89,59.69,4.173086024,18.11809752,0.821966866,0.476623544,1.143265654,0,3.541828511,4.5235,46.666667,0.418520843,1.007722,NA,0.001288,28.094507,3.424262655,0.1125618,3,1.003206871,4.835162312,6.829989721,4.17438727,4.173086024,18.11809752,0.821966866,0.476623544,1.143265654,3.541828511,0.418520843,3.424262655,1.003206871,4.835162312,6.832507457,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
372,IRL,Ireland,Europe,Western Europe,41036.20,4366193.00,69473.98,62.85,0,0,0,0,67.1,91.73,42.48,84.77,97.37,100.00,51.48,95.95,7.03,100.00,69.50,75.29,40.36,84.77138876,100.0,1,100.0,1,94.73684211,100,54.17336055,45.35668354,52.86761066,48.13364222,91.90953789,0,91.90953789,100,100,9.326,0.157839608,NA,100,100,100,39.005974,100,32.77437764,90.90909091,39.0,1,69.98567504,13.42689259,0,16,100.0,1,100.0,1,5,15.596063,29340.2,91.90953789,0,91.90953789,0.820515,1.786593,0.720242,0,0,0.9326,NA,0.003792,1.093645,1.9,0.006762,60.994026,0.0004,0.1867481,20,15.7,1,68.236844,503.76,0,2.772588722,100,100,5,2.747018511,10.28674795,-0.197823087,0.580310454,-0.328168012,0,0,0.9326,NA,0.003784828,1.093645,1.9,0.006762,60.994026,0.00039992,0.1867481,20,2.813198254,4.237533149,6.222099964,2.772588722,2.747018511,10.28674795,-0.197823087,0.580310454,-0.328168012,0,0.003784828,0.00039992,2.813198254,4.237533149,6.222099964,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
364,IRN,Iran,Middle East and North Africa,South Asia,10345.55,71021038.87,1590351.27,44.66,0,0,1,0,60.0,70.21,49.72,61.32,72.90,85.29,47.30,45.92,42.32,100.00,57.33,82.38,52.56,61.31565803,80.92031425,0,89.65517241,0,94.73684211,51.0661483,52.15997193,52.37746987,41.51455812,33.40762989,49.7799859,0,49.7799859,62.15527047,21.9715849,68.518,32.2458188,0,100,100,100,14.66727,23.26950514,100,95.45454545,61.6,1,74.93447627,12.07300319,0,33,83,0,94,0,5,50.606799,544369,49.7799859,0,49.7799859,0.995822,0.917649,2.017902,0.276497,25.34,6.8518,0,1.166734,1.019342,0,0.014931,85.33273,62.54,0,21,8.3,1,61.523813,535.6045,0,3.496507561,83,94,5,3.924085935,13.20738444,-0.004186752,-0.085940314,0.702058358,0.276497,3.271088696,6.8518,0,0.773220965,1.019342,0,0.014931,85.33273,4.151669629,0,21,2.234714841,4.135547492,6.283396016,3.496507561,3.924085935,13.20738444,-0.004186752,-0.085940314,0.702058358,3.271088696,0.773220965,4.151669629,2.234714841,4.135547492,6.283396016,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
368,IRQ,Iraq,Middle East and North Africa,Mashriq,3000.00,NA,426753.71,NA,0,0,1,0,41.0,39.57,42.42,20.31,50.98,66.70,47.67,36.23,0.00,100.00,38.35,33.84,64.15,20.3067382,73.06397306,0,60.34482759,0,94.27368421,7.686497313,52.54020407,51.93891589,35.52724801,40.90839361,42.7,1,NA,38.01362973,21.41660848,0,0,NA,NA,100,76.70173049,0,19.17721835,100,0,76.9,1,100,2.901862604,0,117,76,0,77,0,5.44,115.24583,122975,42.7,1,NA,0.960064,0.956645,3.474232,0.452878,25.96,0,NA,0,NA,0.1,-0.007938,100,68.77,0,0,5.3,1,23.934668,811.2779,0,4.762173935,76,77,5.44,4.747067499,11.71974449,-0.04075533,-0.044322907,1.245373447,0.452878,3.294354286,0,NA,0,NA,0.1,-0.007938,100,4.245204118,0,0,1.844970008,3.216259124,6.698610659,4.762173935,4.747067499,11.71974449,-0.04075533,-0.044322907,1.245373447,3.294354286,0,4.245204118,1.844970008,3.216259124,6.698610659,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
352,ISL,Iceland,Europe,Western Europe,36117.88,310997.00,91116.36,3.41,0,0,0,0,93.5,95.09,91.87,91.50,97.37,100.00,38.36,96.11,68.86,100.00,66.46,65.45,90.31,91.49912227,100,0,100,0,94.73684211,100,20.63477718,28.36468953,39.91182568,100,100,0,100,100,84.43946187,87.288,13.59039821,NA,100,100,86.40787527,46.50502,100,0,90.90909091,100.0,1,61.24636322,100,0,13,100,0,100,0,5,18.250102,0,100,0,100,20.650267,8.960247,2.333799,0,0.92,8.7288,NA,0.385254,1.111111,3.9,-0.004631,53.49498,0.0001,1.211147,20,0.0,1,81.899931,1.365,0,2.564949357,100,100,5,2.904170669,0,3.027728249,2.192797794,0.847497412,0,0.652325186,8.7288,NA,0.325883516,1.111111,3.9,-0.004631,53.49498,1.00E-04,0.27779304,20,0,4.41763423,0.311154429,2.564949357,2.904170669,0,3.027728249,2.192797794,0.847497412,0.652325186,0.325883516,1.00E-04,0,4.41763423,0.311154429,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
